"020","人口","100","総数","08000","茨城県","1970000000","1970年","人","2143551"
"020","人口","100","総数","08000","茨城県","1975000000","1975年","人","2342198"
"020","人口","100","総数","08000","茨城県","1980000000","1980年","人","2558007"
"020","人口","100","総数","08000","茨城県","1985000000","1985年","人","2725005"
"020","人口","100","総数","08000","茨城県","1990000000","1990年","人","2845382"
"020","人口","100","総数","08000","茨城県","1995000000","1995年","人","2955530"
"020","人口","100","総数","08000","茨城県","2000000000","2000年","人","2985676"
"020","人口","100","総数","08000","茨城県","2005000000","2005年","人","2975167"
"020","人口","100","総数","08000","茨城県","2010000000","2010年","人","2969770"
"020","人口","100","総数","08000","茨城県","2015000000","2015年","人","2916976"
"020","人口","100","総数","08000","茨城県","2020000000","2020年","人","2867009"
"020","人口","100","総数","09000","栃木県","1920000000","1920年","人","1046479"
"020","人口","100","総数","09000","栃木県","1925000000","1925年","人","1090428"
"020","人口","100","総数","09000","栃木県","1930000000","1930年","人","1141737"
"020","人口","100","総数","09000","栃木県","1935000000","1935年","人","1195057"
"020","人口","100","総数","09000","栃木県","1940000000","1940年","人","1206657"
"020","人口","100","総数","09000","栃木県","1945000000","1945年","人","1546355"
"020","人口","100","総数","09000","栃木県","1950000000","1950年","人","1550462"
"020","人口","100","総数","09000","栃木県","1955000000","1955年","人","1547580"
"020","人口","100","総数","09000","栃木県","1960000000","1960年","人","1513624"
"020","人口","100","総数","09000","栃木県","1965000000","1965年","人","1521656"
"020","人口","100","総数","09000","栃木県","1970000000","1970年","人","1580021"
"020","人口","100","総数","09000","栃木県","1975000000","1975年","人","1698003"
"020","人口","100","総数","09000","栃木県","1980000000","1980年","人","1792201"
"020","人口","100","総数","09000","栃木県","1985000000","1985年","人","1866066"
"020","人口","100","総数","09000","栃木県","1990000000","1990年","人","1935168"
"020","人口","100","総数","09000","栃木県","1995000000","1995年","人","1984390"
"020","人口","100","総数","09000","栃木県","2000000000","2000年","人","2004817"
"020","人口","100","総数","09000","栃木県","2005000000","2005年","人","2016631"
"020","人口","100","総数","09000","栃木県","2010000000","2010年","人","2007683"
"020","人口","100","総数","09000","栃木県","2015000000","2015年","人","1974255"
"020","人口","100","総数","09000","栃木県","2020000000","2020年","人","1933146"
"020","人口","100","総数","10000","群馬県","1920000000","1920年","人","1052610"
"020","人口","100","総数","10000","群馬県","1925000000","1925年","人","1118858"
"020","人口","100","総数","10000","群馬県","1930000000","1930年","人","1186080"
"020","人口","100","総数","10000","群馬県","1935000000","1935年","人","1242453"
"020","人口","100","総数","10000","群馬県","1940000000","1940年","人","1299027"
"020","人口","100","総数","10000","群馬県","1945000000","1945年","人","1546081"
"020","人口","100","総数","10000","群馬県","1950000000","1950年","人","1601380"
"020","人口","100","総数","10000","群馬県","1955000000","1955年","人","1613549"
"020","人口","100","総数","10000","群馬県","1960000000","1960年","人","1578476"
"020","人口","100","総数","10000","群馬県","1965000000","1965年","人","1605584"
"020","人口","100","総数","10000","群馬県","1970000000","1970年","人","1658909"
"020","人口","100","総数","10000","群馬県","1975000000","1975年","人","1756480"
